latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
30.4297,79.44858,335.15,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.66,2.59,D
30.43298,79.44792,329.81,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.32,2.59,D
30.43627,79.44727,344.1,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.82,4.48,D
30.46186,78.27858,330.9,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.58,4.25,D
30.48684,78.70126,330.05,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.5,3.49,D
30.49125,79.51374,334.11,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.7,3.74,D
30.49456,79.66428,353.9,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,313.8,27.69,D
30.52792,78.31113,332.18,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.46,4.77,D
30.56435,78.65553,328.66,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.94,2.82,D
30.58115,79.13618,342.47,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,302.14,14.78,D
30.60098,78.23944,328.33,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.24,1.75,D
30.6443,78.99928,331.85,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,305.93,4.51,D
30.72032,78.50049,331.67,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.62,3.99,D
30.78505,77.70589,331.04,0.42,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.76,4.67,D
30.79259,77.70889,329.83,0.42,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.76,2.65,D
30.83961,77.6741,332.36,0.42,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.13,5.13,D
30.86113,78.50976,336.44,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.51,3.85,D
30.8645,78.50932,348.59,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.46,6.66,D
30.86515,78.51326,335.58,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.48,6.66,D
30.86787,78.50891,336.99,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,286.17,6.66,D
30.8745,77.89827,332.31,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.51,4.16,D
30.87524,77.90261,330.6,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.44,2.35,D
30.87792,77.89782,331.89,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.69,5.4,D
30.87862,77.90192,329.9,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.16,4.43,D
30.89122,78.01709,328.1,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.67,3.15,D
30.89851,78.65358,336.63,0.39,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.27,4.46,D
30.90373,78.37199,338.09,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.76,7.73,D
30.90616,78.32397,331.76,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.47,3.88,D
30.90658,77.77837,332.49,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.78,5.34,D
30.9068,78.3278,326.73,0.4,0.37,2026-01-16,743,N20,VIIRS,l,2.0NRT,299.57,2.98,D
30.90977,78.65959,343.4,0.39,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.02,11.27,D
30.92834,78.37494,327.31,0.4,0.37,2026-01-16,743,N20,VIIRS,l,2.0NRT,300.68,3.38,D
30.93027,77.25838,326.85,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,284.39,1.8,D
31.09994,78.15454,340.47,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.52,5.53,D
31.27343,78.0716,326.75,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,284.18,1.46,D
31.35762,77.56711,337.42,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.43,4.67,D
30.15207,67.78561,328.87,0.47,0.64,2026-01-16,745,N20,VIIRS,n,2.0NRT,294.34,2.91,D
31.40028,69.98264,350.27,0.33,0.55,2026-01-16,745,N20,VIIRS,n,2.0NRT,292.22,5.12,D
31.55037,77.5835,333.27,0.41,0.37,2026-01-16,745,N20,VIIRS,n,2.0NRT,288.36,8.12,D
31.5837,77.98815,326.24,0.4,0.37,2026-01-16,745,N20,VIIRS,n,2.0NRT,293.09,3.37,D
31.58711,77.98785,325.02,0.4,0.37,2026-01-16,745,N20,VIIRS,n,2.0NRT,290.42,3.37,D
31.63568,77.29847,342.75,0.42,0.38,2026-01-16,745,N20,VIIRS,n,2.0NRT,290.74,3.38,D
31.64622,76.67802,329.31,0.44,0.38,2026-01-16,745,N20,VIIRS,n,2.0NRT,284.46,2.46,D
31.70986,70.7091,332.04,0.59,0.53,2026-01-16,745,N20,VIIRS,n,2.0NRT,288.12,3.59,D
32.46232,72.18056,326.66,0.47,0.47,2026-01-16,745,N20,VIIRS,n,2.0NRT,290.67,3.65,D
32.46665,72.17969,329.14,0.47,0.47,2026-01-16,745,N20,VIIRS,n,2.0NRT,290.32,3.65,D
32.46775,72.18482,333.67,0.47,0.47,2026-01-16,745,N20,VIIRS,n,2.0NRT,288.67,4.15,D
33.12935,72.74574,327.34,0.42,0.45,2026-01-16,745,N20,VIIRS,n,2.0NRT,286.79,2.24,D
33.2698,71.59374,337.91,0.48,0.48,2026-01-16,745,N20,VIIRS,n,2.0NRT,289.34,2.54,D
33.26992,71.59548,329.61,0.48,0.48,2026-01-16,745,N20,VIIRS,n,2.0NRT,288.07,3.12,D
33.2996,73.03559,333.94,0.4,0.44,2026-01-16,745,N20,VIIRS,n,2.0NRT,282.71,3.32,D
33.35179,71.42383,336.94,0.49,0.49,2026-01-16,745,N20,VIIRS,n,2.0NRT,293.05,3.1,D
33.53317,70.45751,342.02,0.55,0.51,2026-01-16,745,N20,VIIRS,n,2.0NRT,293.88,7.52,D
34.50728,71.20354,326.17,0.48,0.48,2026-01-16,745,N20,VIIRS,n,2.0NRT,292.13,3.8,D
22.04821,69.478,335.27,0.56,0.69,2026-01-16,924,N20,VIIRS,n,2.0NRT,299.53,1.8,D
22.36245,70.18057,344.15,0.63,0.72,2026-01-16,924,N20,VIIRS,n,2.0NRT,300.52,4.39,D
22.46383,70.31992,333.45,0.64,0.72,2026-01-16,924,N20,VIIRS,n,2.0NRT,300.7,6.95,D
23.41607,68.60473,342.76,0.51,0.66,2026-01-16,924,N20,VIIRS,n,2.0NRT,301.09,3.25,D
24.5526,68.02711,331.79,0.48,0.65,2026-01-16,924,N20,VIIRS,n,2.0NRT,281.69,3.2,D
25.21209,66.73385,354.99,0.4,0.6,2026-01-16,924,N20,VIIRS,n,2.0NRT,291.57,8.32,D
25.21305,66.73396,347.84,0.4,0.6,2026-01-16,924,N20,VIIRS,n,2.0NRT,290.94,8.23,D
25.28316,60.82252,335.33,0.53,0.42,2026-01-16,924,N20,VIIRS,n,2.0NRT,300.23,1.99,D
25.97687,61.62597,342.49,0.4,0.44,2026-01-16,924,N20,VIIRS,n,2.0NRT,304.79,2.35,D
26.27032,68.49717,343.66,0.54,0.68,2026-01-16,924,N20,VIIRS,n,2.0NRT,295.36,5.88,D
26.27472,68.49551,334.03,0.54,0.68,2026-01-16,924,N20,VIIRS,n,2.0NRT,294.91,7.08,D
27.03177,61.45752,351.4,0.4,0.44,2026-01-16,926,N20,VIIRS,n,2.0NRT,303.67,14.17,D
33.75926,70.18114,367.0,0.78,0.78,2026-01-16,926,N20,VIIRS,h,2.0NRT,291.72,13.42,D
33.76435,70.18784,339.07,0.78,0.78,2026-01-16,926,N20,VIIRS,n,2.0NRT,288.99,18.3,D
